eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1323,30.94,30.67,30.8,30.26,31.02,33.53
2016-01-01,1323,28.6,28.12,27.65,29.12,29.66,30.94
2015-01-01,1323,30.38,31.27,29.48,24.61,23.08,28.6
2014-01-01,1323,29.61,29.43,28.82,26.63,27.06,30.38
2013-01-01,1323,16.29,15.8,18.18,18.88,31.84,29.61
2012-01-01,1323,13.63,14.15,13.49,13.39,15.59,16.29
2011-01-01,1323,14.53,14.93,15.46,15.24,11.91,13.63
2010-01-01,1323,10.45,10.54,10.79,10.51,14.1,14.53
2009-01-01,1323,5.35,5.98,6.29,6.0,9.2,10.45
2008-01-01,1323,6.41,6.44,7.89,5.74,4.92,5.35
2007-01-01,1323,4.96,5.31,4.94,5.39,8.72,6.41
2006-01-01,1323,3.41,3.44,3.53,3.68,3.75,4.96
2005-01-01,1323,3.96,3.92,3.76,3.86,4.01,3.41
2004-01-01,1323,4.32,4.46,4.35,4.17,3.88,3.96
2003-01-01,1323,3.42,3.6,3.16,4.05,3.6,4.32
2002-01-01,1323,2.78,2.8,2.75,3.64,2.53,3.42
2001-01-01,1323,1.95,1.98,2.79,2.22,1.88,2.78
2000-01-01,1323,2.48,2.56,2.45,2.33,2.21,1.95
