eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2022,8.64,8.14,7.65,8.18,8.92,10.1
2016-01-01,2022,5.42,5.36,5.5,5.13,6.09,8.64
2015-01-01,2022,8.28,8.47,8.34,6.84,5.59,5.42
2014-01-01,2022,7.92,8.15,7.61,7.56,8.93,8.28
2013-01-01,2022,8.43,7.94,8.05,8.53,8.44,7.92
2012-01-01,2022,8.98,8.51,8.3,7.23,7.87,8.43
2011-01-01,2022,12.59,12.79,12.68,11.48,10.08,8.98
2010-01-01,2022,17.36,16.74,15.7,12.31,13.15,12.59
2009-01-01,2022,13.1,13.77,12.44,12.31,11.95,17.36
2008-01-01,2022,18.62,20.69,25.05,22.84,13.81,13.1
2007-01-01,2022,15.48,15.81,15.63,16.36,16.9,18.62
2006-01-01,2022,12.5,13.57,12.5,11.17,11.02,15.48
2005-01-01,2022,18.65,19.73,17.07,17.98,14.37,12.5
2004-01-01,2022,27.94,28.6,21.73,22.73,24.83,18.65
2003-01-01,2022,14.08,16.07,13.86,19.4,19.51,27.94
2002-01-01,2022,13.97,13.3,11.42,11.0,10.33,14.08
2001-01-01,2022,8.67,8.25,6.14,5.54,3.24,13.97
2000-01-01,2022,22.39,21.51,18.4,15.3,6.78,8.67
