eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2013,21.05,20.81,20.76,20.27,19.54,31.19
2016-01-01,2013,21.19,21.57,21.62,19.66,20.96,21.05
2015-01-01,2013,24.8,24.67,24.76,21.17,18.17,21.19
2014-01-01,2013,29.68,29.6,28.94,27.49,26.69,24.8
2013-01-01,2013,29.63,29.42,30.08,32.99,31.43,29.68
2012-01-01,2013,23.36,23.52,23.6,24.37,24.56,29.63
2011-01-01,2013,23.19,22.3,22.16,21.01,20.99,23.36
2010-01-01,2013,16.63,17.13,16.42,15.68,16.95,23.19
2009-01-01,2013,10.25,10.66,12.28,12.79,17.27,16.63
2008-01-01,2013,12.92,13.76,13.66,12.86,9.47,10.25
2007-01-01,2013,9.78,10.55,10.91,11.28,13.37,12.92
2006-01-01,2013,7.8,7.8,8.43,8.0,8.29,9.78
2005-01-01,2013,8.27,8.24,8.0,7.89,7.45,7.8
2004-01-01,2013,9.53,9.53,7.71,8.12,10.23,8.27
2003-01-01,2013,6.87,7.31,6.04,7.31,7.18,9.53
2002-01-01,2013,7.55,7.41,7.02,6.93,6.43,6.87
2001-01-01,2013,8.06,7.41,7.03,6.42,6.11,7.55
2000-01-01,2013,9.7,9.8,8.84,9.01,6.42,8.06
