eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2913,16.7,16.35,16.45,16.4,16.05,14.8
2016-01-01,2913,14.8,14.75,14.7,15.1,14.55,16.7
2015-01-01,2913,17.0,17.0,17.25,15.95,14.05,14.8
2014-01-01,2913,24.45,23.75,18.95,19.9,17.55,17.0
2013-01-01,2913,17.8,17.3,18.2,17.45,20.85,24.45
2012-01-01,2913,15.15,14.4,15.4,14.65,16.45,17.8
2011-01-01,2913,16.9,18.3,17.65,19.75,15.0,15.15
2010-01-01,2913,19.55,19.7,17.75,17.25,20.1,16.9
2009-01-01,2913,21.08,21.53,22.34,27.54,19.8,19.55
2008-01-01,2913,38.53,41.12,39.64,21.3,15.96,21.08
2007-01-01,2913,10.07,10.99,10.24,25.24,30.58,38.53
2006-01-01,2913,5.91,6.16,9.53,12.4,9.8,10.07
2005-01-01,2913,21.16,20.61,18.44,22.79,9.71,5.91
2004-01-01,2913,28.88,28.69,28.88,25.51,19.0,21.16
2003-01-01,2913,18.53,19.28,14.9,18.37,18.34,28.88
2002-01-01,2913,28.7,36.18,32.31,24.59,14.28,18.53
2001-01-01,2913,31.35,29.42,30.63,19.52,17.6,28.7
2000-01-01,2913,119.59,111.87,88.72,67.02,36.9,31.35
