eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2015,52.2,52.3,52.0,50.7,52.5,59.3
2016-01-01,2015,41.95,43.0,46.8,41.0,40.8,52.2
2015-01-01,2015,39.2,40.6,41.9,39.9,37.0,41.95
2014-01-01,2015,51.7,51.8,50.6,41.1,40.7,39.2
2013-01-01,2015,51.8,50.4,53.0,52.0,52.0,51.7
2012-01-01,2015,51.9,51.8,50.3,50.0,50.4,51.8
2011-01-01,2015,52.5,51.4,52.1,51.6,51.4,51.9
2010-01-01,2015,54.1,55.8,51.9,42.25,51.4,52.5
2009-01-01,2015,40.6,40.5,41.8,49.7,52.5,54.1
2008-01-01,2015,70.39,71.94,88.93,75.15,39.6,40.6
2007-01-01,2015,43.01,45.1,40.05,42.14,55.73,70.39
2006-01-01,2015,30.19,34.85,33.2,30.49,31.07,43.01
2005-01-01,2015,30.25,30.53,26.48,26.28,26.07,30.19
2004-01-01,2015,23.43,24.39,21.1,26.48,35.55,30.25
2003-01-01,2015,14.4,16.05,11.48,19.04,17.33,23.43
2002-01-01,2015,9.13,11.05,11.29,12.59,9.56,14.4
2001-01-01,2015,7.0,6.49,6.45,5.43,4.33,9.13
2000-01-01,2015,10.93,10.93,9.83,8.89,7.2,7.0
