eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2611,7.02,6.82,6.74,6.74,6.94,7.2
2016-01-01,2611,7.22,7.08,7.11,6.96,6.83,7.02
2015-01-01,2611,9.86,10.22,9.27,8.61,7.31,7.22
2014-01-01,2611,10.07,9.89,9.68,9.2,8.8,9.86
2013-01-01,2611,12.0,11.8,11.8,11.53,10.77,10.07
2012-01-01,2611,13.23,12.96,13.05,12.52,13.41,12.0
2011-01-01,2611,10.78,11.2,10.82,11.63,8.97,13.23
2010-01-01,2611,12.45,14.64,12.0,10.14,12.81,10.78
2009-01-01,2611,10.66,11.85,11.0,11.24,10.38,12.45
2008-01-01,2611,15.64,15.85,16.7,13.34,10.58,10.66
2007-01-01,2611,13.12,13.38,11.72,14.4,14.51,15.64
2006-01-01,2611,5.23,5.3,6.3,9.33,7.86,13.12
2005-01-01,2611,4.53,4.54,4.53,5.22,4.78,5.23
2004-01-01,2611,4.93,5.03,4.41,4.05,4.36,4.53
2003-01-01,2611,3.33,3.28,2.83,3.35,3.5,4.93
2002-01-01,2611,2.7,2.88,3.27,2.86,3.37,3.33
2001-01-01,2611,2.97,2.92,2.78,2.33,1.81,2.7
2000-01-01,2611,4.52,4.58,3.92,3.61,3.58,2.97
