eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2368,11.75,11.0,10.95,10.7,9.61,9.72
2016-01-01,2368,8.88,8.42,7.78,8.56,11.95,11.75
2015-01-01,2368,18.35,18.15,15.65,12.95,10.05,8.88
2014-01-01,2368,8.07,8.06,8.25,9.79,11.9,18.35
2013-01-01,2368,5.87,5.62,5.94,7.36,6.95,8.07
2012-01-01,2368,7.87,7.5,7.0,6.45,6.83,5.87
2011-01-01,2368,12.15,12.0,12.1,11.85,8.29,7.87
2010-01-01,2368,11.95,12.35,11.61,10.08,11.07,12.15
2009-01-01,2368,9.52,10.47,10.61,9.36,11.95,11.95
2008-01-01,2368,18.03,18.34,18.64,13.96,9.71,9.52
2007-01-01,2368,23.04,22.58,19.94,21.58,25.12,18.03
2006-01-01,2368,14.6,14.79,16.06,15.44,16.72,23.04
2005-01-01,2368,9.86,10.17,8.17,10.67,13.3,14.6
2004-01-01,2368,9.83,10.47,9.46,9.52,9.39,9.86
2003-01-01,2368,4.15,4.49,6.21,10.0,7.94,9.83
2002-01-01,2368,9.44,9.68,9.04,6.04,4.53,4.15
2001-01-01,2368,11.73,11.68,10.17,8.31,5.27,9.44
2000-01-01,2368,18.18,21.33,16.07,19.99,11.81,11.73
