eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2448,30.83,29.45,29.36,27.44,38.29,40.79
2016-01-01,2448,22.78,22.43,20.18,22.14,23.47,30.83
2015-01-01,2448,44.71,43.0,45.52,39.23,25.43,22.78
2014-01-01,2448,69.62,69.15,64.7,73.51,54.63,44.71
2013-01-01,2448,50.83,46.47,48.11,51.21,52.48,69.62
2012-01-01,2448,68.92,64.69,68.37,59.26,57.12,50.83
2011-01-01,2448,90.7,90.7,78.61,75.58,47.57,68.92
2010-01-01,2448,90.56,93.09,84.63,71.6,84.74,90.7
2009-01-01,2448,44.46,45.64,58.91,76.92,102.4,90.56
2008-01-01,2448,66.66,70.54,68.68,45.57,38.04,44.46
2007-01-01,2448,95.81,95.42,87.63,102.82,127.61,66.66
2006-01-01,2448,68.05,74.48,85.43,68.78,82.57,95.81
2005-01-01,2448,23.89,25.31,22.87,26.38,31.87,68.05
2004-01-01,2448,46.52,46.74,40.82,30.72,23.84,23.89
2003-01-01,2448,13.76,14.31,10.97,14.15,19.49,46.52
2002-01-01,2448,12.92,11.76,10.98,10.01,18.71,13.76
2001-01-01,2448,10.2,8.71,8.09,4.65,3.8,12.92
2000-01-01,2448,28.32,35.85,26.24,21.56,14.31,10.2
