eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9921,169.92,168.5,171.8,164.74,139.68,148.93
2016-01-01,9921,165.47,172.79,180.1,186.96,210.87,169.92
2015-01-01,9921,265.54,267.32,246.45,235.79,223.07,165.47
2014-01-01,9921,177.51,177.08,209.55,203.49,207.37,265.54
2013-01-01,9921,140.42,142.95,148.01,173.31,172.31,177.51
2012-01-01,9921,107.72,109.76,120.78,110.99,131.15,140.42
2011-01-01,9921,97.33,95.38,89.52,90.69,88.95,107.72
2010-01-01,9921,69.91,73.59,71.49,72.69,91.47,97.33
2009-01-01,9921,43.28,45.53,50.58,48.14,65.04,69.91
2008-01-01,9921,41.65,42.98,44.64,45.64,48.51,43.28
2007-01-01,9921,27.06,27.38,29.53,31.73,46.59,41.65
2006-01-01,9921,28.4,29.32,30.29,25.39,28.06,27.06
2005-01-01,9921,23.72,25.08,23.04,23.31,27.14,28.4
2004-01-01,9921,17.88,17.8,16.69,16.69,22.09,23.72
2003-01-01,9921,14.74,15.55,13.9,15.01,16.44,17.88
2002-01-01,9921,10.41,10.41,12.5,11.23,15.01,14.74
2001-01-01,9921,12.27,11.3,10.61,10.63,10.74,10.41
2000-01-01,9921,8.01,8.45,8.23,8.08,10.39,12.27
