eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1452,20.41,19.7,20.1,23.44,22.42,20.19
2016-01-01,1452,19.95,18.77,16.53,16.45,17.84,20.41
2015-01-01,1452,18.51,19.38,22.21,28.62,23.94,19.95
2014-01-01,1452,9.32,9.28,8.99,9.0,9.47,18.51
2013-01-01,1452,6.89,6.84,6.92,7.19,7.11,9.32
2012-01-01,1452,6.31,6.09,6.13,6.01,6.61,6.89
2011-01-01,1452,9.56,9.68,9.35,8.51,6.37,6.31
2010-01-01,1452,5.52,5.91,6.98,6.29,8.29,9.56
2009-01-01,1452,3.51,3.47,3.34,3.33,3.94,5.52
2008-01-01,1452,5.35,5.17,5.24,3.6,3.08,3.51
2007-01-01,1452,4.37,4.43,4.46,4.55,6.54,5.35
2006-01-01,1452,2.59,2.43,2.7,2.84,2.89,4.37
2005-01-01,1452,2.47,2.35,2.18,2.81,2.57,2.59
2004-01-01,1452,3.03,3.74,3.18,2.76,3.24,2.47
2003-01-01,1452,2.48,2.67,1.94,2.65,2.54,3.03
2002-01-01,1452,4.16,3.54,3.34,2.56,2.61,2.48
2001-01-01,1452,2.65,2.59,2.17,1.64,2.12,4.16
2000-01-01,1452,4.95,4.8,3.93,4.44,1.86,2.65
