eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1109,10.13,10.13,10.04,10.33,11.87,13.91
2016-01-01,1109,9.81,9.79,9.84,9.89,9.99,10.13
2015-01-01,1109,15.02,14.97,14.86,13.14,11.15,9.81
2014-01-01,1109,13.09,13.04,14.54,16.14,15.08,15.02
2013-01-01,1109,10.19,10.1,10.1,10.29,10.58,13.09
2012-01-01,1109,10.26,10.08,10.12,9.84,10.19,10.19
2011-01-01,1109,9.48,9.48,9.85,10.13,9.42,10.26
2010-01-01,1109,9.18,9.23,9.01,8.6,9.1,9.48
2009-01-01,1109,8.14,8.16,8.53,8.26,9.05,9.18
2008-01-01,1109,10.56,10.64,10.89,8.8,6.89,8.14
2007-01-01,1109,9.47,9.92,9.75,10.68,11.06,10.56
2006-01-01,1109,6.96,7.04,7.91,8.25,9.03,9.47
2005-01-01,1109,7.23,7.21,6.81,6.98,6.9,6.96
2004-01-01,1109,8.0,7.83,6.79,6.64,7.68,7.23
2003-01-01,1109,5.68,5.97,5.22,5.75,5.51,8.0
2002-01-01,1109,6.37,6.6,6.63,5.98,5.94,5.68
2001-01-01,1109,7.25,7.22,6.77,6.66,6.37,6.37
2000-01-01,1109,8.43,8.28,7.32,7.66,5.63,7.25
