eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1708,26.46,26.73,26.05,25.96,28.12,29.32
2016-01-01,1708,24.99,24.19,23.68,23.18,23.3,26.46
2015-01-01,1708,30.43,32.22,33.56,30.31,27.14,24.99
2014-01-01,1708,23.11,23.03,22.93,26.05,29.32,30.43
2013-01-01,1708,21.38,21.08,21.18,21.58,22.71,23.11
2012-01-01,1708,21.54,21.41,22.14,20.84,22.25,21.38
2011-01-01,1708,20.45,21.8,21.47,22.89,18.52,21.54
2010-01-01,1708,18.96,19.86,18.11,17.25,21.83,20.45
2009-01-01,1708,17.02,17.12,15.75,16.28,16.55,18.96
2008-01-01,1708,12.95,12.93,26.57,26.72,16.54,17.02
2007-01-01,1708,10.9,11.42,11.65,12.02,15.72,12.95
2006-01-01,1708,6.2,6.29,7.06,7.45,8.2,10.9
2005-01-01,1708,4.39,4.36,4.06,4.96,5.68,6.2
2004-01-01,1708,4.97,5.06,4.58,4.39,4.62,4.39
2003-01-01,1708,3.12,3.37,2.85,3.35,3.35,4.97
2002-01-01,1708,4.26,4.75,4.03,4.01,2.93,3.12
2001-01-01,1708,4.34,4.3,5.09,3.92,2.76,4.26
2000-01-01,1708,5.52,5.79,5.03,4.76,4.25,4.34
