eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2520,19.64,17.93,17.42,18.81,17.68,20.36
2016-01-01,2520,14.27,13.93,13.8,15.19,14.7,19.64
2015-01-01,2520,21.85,21.89,21.42,16.54,14.88,14.27
2014-01-01,2520,23.99,25.07,23.02,21.3,21.0,21.85
2013-01-01,2520,21.45,21.85,23.74,27.72,27.8,23.99
2012-01-01,2520,13.73,12.63,13.28,12.49,15.1,21.45
2011-01-01,2520,14.38,15.2,14.8,16.78,13.59,13.73
2010-01-01,2520,16.0,17.04,15.25,13.83,18.13,14.38
2009-01-01,2520,6.68,6.59,7.91,12.32,14.78,16.0
2008-01-01,2520,11.13,14.32,14.47,8.37,4.44,6.68
2007-01-01,2520,8.62,8.65,9.05,8.68,8.84,11.13
2006-01-01,2520,3.83,3.92,4.81,5.88,5.62,8.62
2005-01-01,2520,4.73,4.63,4.82,4.98,5.1,3.83
2004-01-01,2520,7.24,7.73,6.03,6.92,6.2,4.73
2003-01-01,2520,2.88,3.17,2.68,4.07,6.57,7.24
2002-01-01,2520,3.66,4.32,5.07,3.96,2.31,2.88
2001-01-01,2520,4.87,4.94,4.21,3.49,2.2,3.66
2000-01-01,2520,7.4,8.17,7.43,6.98,4.76,4.87
