eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2428,62.67,62.03,62.58,79.04,87.63,89.73
2016-01-01,2428,48.47,44.83,42.78,44.74,57.01,62.67
2015-01-01,2428,38.47,36.96,35.99,36.54,36.82,48.47
2014-01-01,2428,39.43,40.44,40.2,40.52,37.8,38.47
2013-01-01,2428,24.59,22.92,23.6,23.57,27.37,39.43
2012-01-01,2428,21.37,20.97,21.37,19.1,21.89,24.59
2011-01-01,2428,32.91,32.41,30.08,28.15,17.18,21.37
2010-01-01,2428,35.0,35.64,33.53,28.97,31.91,32.91
2009-01-01,2428,9.7,10.63,11.49,11.8,27.08,35.0
2008-01-01,2428,15.52,16.11,15.13,11.8,10.63,9.7
2007-01-01,2428,17.42,16.89,15.77,20.86,24.78,15.52
2006-01-01,2428,12.48,12.34,12.38,11.3,12.31,17.42
2005-01-01,2428,7.95,7.78,7.2,7.68,8.63,12.48
2004-01-01,2428,9.21,9.46,8.77,7.93,8.67,7.95
2003-01-01,2428,6.68,6.56,6.4,7.78,8.62,9.21
2002-01-01,2428,7.91,7.91,7.64,6.18,7.12,6.68
2001-01-01,2428,8.18,8.24,6.9,6.26,5.67,7.91
2000-01-01,2428,15.9,16.27,10.2,7.54,6.88,8.18
