eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1529,3.9,3.6,3.48,3.2,3.25,3.66
2016-01-01,1529,2.67,2.7,2.55,4.4,4.01,3.9
2015-01-01,1529,3.3,3.77,3.82,3.61,5.05,2.67
2014-01-01,1529,3.11,3.13,3.2,3.59,3.5,3.3
2013-01-01,1529,2.21,2.1,2.1,2.4,3.53,3.11
2012-01-01,1529,2.84,2.8,1.85,1.64,2.3,2.21
2011-01-01,1529,4.38,4.49,4.5,5.1,4.05,2.84
2010-01-01,1529,5.53,6.18,8.6,9.0,5.7,4.38
2009-01-01,1529,3.87,3.87,3.68,3.69,3.8,5.53
2008-01-01,1529,8.82,8.89,7.61,6.56,2.64,3.87
2007-01-01,1529,11.4,12.45,12.0,14.0,13.4,8.82
2006-01-01,1529,5.59,6.18,6.32,5.2,4.37,11.4
2005-01-01,1529,5.21,4.78,4.5,5.28,5.59,5.59
2004-01-01,1529,11.4,11.3,10.65,7.3,6.55,5.21
2003-01-01,1529,10.5,10.55,7.95,10.2,7.8,11.4
2002-01-01,1529,14.33,12.29,9.89,11.43,12.1,10.5
2001-01-01,1529,7.28,6.93,6.47,5.38,4.53,14.33
2000-01-01,1529,10.28,11.31,9.58,8.87,8.18,7.28
