eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1724,15.45,15.36,15.23,14.46,13.64,13.5
2016-01-01,1724,14.7,14.92,14.2,14.24,14.64,15.45
2015-01-01,1724,13.76,14.05,14.89,12.39,11.44,14.7
2014-01-01,1724,14.49,15.76,14.32,14.16,13.22,13.76
2013-01-01,1724,15.84,15.14,14.13,14.32,13.75,14.49
2012-01-01,1724,20.4,19.21,17.92,16.77,17.41,15.84
2011-01-01,1724,10.1,11.7,16.77,20.27,18.14,20.4
2010-01-01,1724,8.73,8.94,9.05,8.24,9.74,10.1
2009-01-01,1724,6.1,6.31,6.64,6.42,7.11,8.73
2008-01-01,1724,8.67,8.79,10.1,7.55,6.01,6.1
2007-01-01,1724,8.4,8.37,8.87,9.41,8.98,8.67
2006-01-01,1724,6.47,6.63,6.91,8.62,9.99,8.4
2005-01-01,1724,6.73,6.56,5.86,6.24,5.89,6.47
2004-01-01,1724,10.8,10.95,9.82,9.48,8.05,6.73
2003-01-01,1724,9.63,9.76,8.3,9.35,8.93,10.8
2002-01-01,1724,11.09,10.54,9.72,9.72,9.12,9.63
2001-01-01,1724,5.91,5.73,5.96,5.23,4.19,11.09
2000-01-01,1724,13.29,13.2,11.55,8.39,5.68,5.91
