eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2002,24.19,23.96,22.61,23.68,23.63,22.67
2016-01-01,2002,20.01,19.7,20.43,18.83,20.79,24.19
2015-01-01,2002,22.32,22.54,22.37,21.23,17.64,20.01
2014-01-01,2002,21.44,21.52,21.19,20.98,22.54,22.32
2013-01-01,2002,21.0,20.72,20.96,19.5,21.44,21.44
2012-01-01,2002,22.83,22.33,22.48,21.41,21.33,21.0
2011-01-01,2002,24.14,24.07,24.38,23.97,22.75,22.83
2010-01-01,2002,21.34,21.92,21.43,19.02,22.18,24.14
2009-01-01,2002,13.52,13.64,15.74,16.74,19.44,21.34
2008-01-01,2002,24.69,24.76,26.04,24.82,18.26,13.52
2007-01-01,2002,17.82,19.0,17.67,18.86,25.55,24.69
2006-01-01,2002,12.04,12.29,12.13,12.52,13.58,17.82
2005-01-01,2002,9.87,9.74,8.93,8.86,11.39,12.04
2004-01-01,2002,7.54,7.7,6.36,7.09,9.7,9.87
2003-01-01,2002,3.96,4.22,3.93,4.76,5.73,7.54
2002-01-01,2002,2.84,2.91,2.65,3.13,2.97,3.96
2001-01-01,2002,2.7,2.55,2.66,2.41,2.08,2.84
2000-01-01,2002,2.67,2.75,2.64,2.91,2.83,2.7
