eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1810,9.27,8.98,8.91,8.86,9.15,9.38
2016-01-01,1810,7.94,7.7,7.49,7.2,7.93,9.27
2015-01-01,1810,9.31,9.36,9.36,8.1,7.96,7.94
2014-01-01,1810,9.21,9.52,9.08,8.95,10.36,9.31
2013-01-01,1810,8.07,7.81,7.73,8.6,8.55,9.21
2012-01-01,1810,8.28,7.78,7.86,6.76,8.43,8.07
2011-01-01,1810,9.69,9.82,9.48,9.32,7.3,8.28
2010-01-01,1810,9.53,9.57,9.03,8.94,9.53,9.69
2009-01-01,1810,6.71,6.97,6.73,6.41,8.4,9.53
2008-01-01,1810,9.78,10.9,10.81,8.36,5.57,6.71
2007-01-01,1810,13.26,13.36,12.34,13.22,15.62,9.78
2006-01-01,1810,6.21,6.46,7.0,6.93,7.56,13.26
2005-01-01,1810,7.78,7.64,7.39,7.54,6.64,6.21
2004-01-01,1810,11.79,11.97,9.06,9.34,8.64,7.78
2003-01-01,1810,6.47,7.03,5.22,6.38,8.09,11.79
2002-01-01,1810,7.49,7.95,7.86,6.79,4.71,6.47
2001-01-01,1810,12.57,11.46,10.31,11.55,6.33,7.49
2000-01-01,1810,12.13,13.2,10.67,10.4,9.24,12.57
