eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9928,7.25,8.55,5.29,6.03,5.87,5.26
2016-01-01,9928,14.27,13.02,12.48,9.13,9.29,7.25
2015-01-01,9928,19.66,19.74,19.58,17.42,15.58,14.27
2014-01-01,9928,26.22,26.05,24.72,24.97,26.88,19.66
2013-01-01,9928,24.89,24.22,24.89,23.81,27.04,26.22
2012-01-01,9928,29.78,27.96,26.88,23.39,29.53,24.89
2011-01-01,9928,39.32,39.32,41.98,43.14,39.74,29.78
2010-01-01,9928,29.04,29.53,27.54,25.97,36.17,39.32
2009-01-01,9928,32.7,45.36,45.36,34.54,39.26,29.04
2008-01-01,9928,58.27,59.67,57.92,36.64,24.01,32.7
2007-01-01,9928,65.25,66.65,60.37,64.9,64.55,58.27
2006-01-01,9928,61.99,61.79,67.52,52.96,46.18,65.25
2005-01-01,9928,66.86,66.2,64.03,69.17,62.84,61.99
2004-01-01,9928,88.27,80.69,66.86,65.87,77.4,66.86
2003-01-01,9928,54.34,55.99,52.7,53.69,51.71,88.27
2002-01-01,9928,70.48,74.44,72.13,60.6,48.09,54.34
2001-01-01,9928,109.66,107.17,94.71,85.05,61.26,70.48
2000-01-01,9928,301.71,301.71,304.48,199.16,152.65,109.66
