eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9945,28.87,28.83,28.83,27.14,26.68,32.15
2016-01-01,9945,31.27,30.21,27.61,29.85,30.48,28.87
2015-01-01,9945,32.83,35.83,37.56,33.9,28.36,31.27
2014-01-01,9945,34.89,34.46,33.27,34.15,33.69,32.83
2013-01-01,9945,34.86,32.91,32.51,31.48,37.89,34.89
2012-01-01,9945,24.91,24.75,23.65,24.8,32.0,34.86
2011-01-01,9945,25.15,24.63,23.03,20.4,15.36,24.91
2010-01-01,9945,23.76,24.97,24.92,25.63,26.74,25.15
2009-01-01,9945,11.68,11.85,12.39,14.28,16.12,23.76
2008-01-01,9945,16.62,17.74,15.76,10.85,8.63,11.68
2007-01-01,9945,12.1,11.86,12.02,13.06,18.23,16.62
2006-01-01,9945,3.34,3.67,4.98,8.38,10.36,12.1
2005-01-01,9945,2.64,2.59,2.48,3.4,2.86,3.34
2004-01-01,9945,3.29,3.31,2.52,2.66,2.19,2.64
2003-01-01,9945,1.83,1.93,1.41,1.83,2.15,3.29
2002-01-01,9945,2.6,2.84,3.05,2.92,2.03,1.83
2001-01-01,9945,2.03,2.0,2.07,2.0,1.91,2.6
2000-01-01,9945,2.58,2.6,2.05,1.85,1.38,2.03
