eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2317,92.07,91.41,93.94,109.45,104.49,86.03
2016-01-01,2317,67.94,67.12,61.88,67.69,74.4,92.07
2015-01-01,2317,68.35,69.39,69.39,73.04,70.31,67.94
2014-01-01,2317,56.41,56.61,58.11,66.75,73.34,68.35
2013-01-01,2317,48.11,46.83,44.39,43.05,49.41,56.41
2012-01-01,2317,57.38,56.86,46.32,46.01,53.05,48.11
2011-01-01,2317,48.86,48.63,48.86,44.99,35.05,57.38
2010-01-01,2317,56.29,58.1,59.1,45.63,52.78,48.86
2009-01-01,2317,26.67,27.73,34.88,41.82,51.87,56.29
2008-01-01,2317,48.57,51.27,48.14,42.3,38.3,26.67
2007-01-01,2317,50.93,52.55,51.39,66.82,69.22,48.57
2006-01-01,2317,38.13,38.04,40.18,37.29,47.8,50.93
2005-01-01,2317,12.63,12.77,12.99,15.03,28.53,38.13
2004-01-01,2317,10.28,10.38,9.15,8.66,10.73,12.63
2003-01-01,2317,4.91,5.22,4.82,5.64,10.35,10.28
2002-01-01,2317,6.43,5.83,6.07,5.26,5.13,4.91
2001-01-01,2317,6.09,5.97,5.88,5.95,4.22,6.43
2000-01-01,2317,5.9,5.68,4.93,4.73,5.51,6.09
