eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1526,14.81,17.69,15.28,16.95,38.72,65.99
2016-01-01,1526,11.89,11.71,11.03,11.75,13.89,14.81
2015-01-01,1526,12.47,12.88,15.58,12.25,11.75,11.89
2014-01-01,1526,9.59,9.82,9.5,10.22,12.52,12.47
2013-01-01,1526,6.48,7.71,7.21,6.85,7.75,9.59
2012-01-01,1526,7.93,7.71,7.69,7.21,6.7,6.48
2011-01-01,1526,6.42,6.32,6.4,6.53,6.17,7.93
2010-01-01,1526,7.4,7.84,7.81,7.82,6.22,6.42
2009-01-01,1526,6.95,7.93,6.83,6.45,6.34,7.4
2008-01-01,1526,7.87,8.07,7.77,8.32,6.0,6.95
2007-01-01,1526,8.58,9.66,8.04,9.08,11.14,7.87
2006-01-01,1526,5.11,5.15,6.33,5.81,4.97,8.58
2005-01-01,1526,19.8,19.2,17.26,16.91,6.79,5.11
2004-01-01,1526,36.99,36.11,31.7,28.71,35.23,19.8
2003-01-01,1526,36.28,36.99,29.24,32.06,30.47,36.99
2002-01-01,1526,61.65,56.36,45.44,30.47,35.23,36.28
2001-01-01,1526,32.59,32.06,26.77,25.19,17.26,61.65
2000-01-01,1526,78.58,76.18,70.32,49.01,25.01,32.59
