eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1307,33.77,34.0,33.42,34.62,33.3,30.61
2016-01-01,1307,32.49,31.75,31.62,31.09,32.44,33.77
2015-01-01,1307,30.34,32.88,42.66,33.46,38.07,32.49
2014-01-01,1307,21.46,21.38,21.17,21.85,22.83,30.34
2013-01-01,1307,17.0,16.83,17.52,17.65,20.78,21.46
2012-01-01,1307,15.3,15.03,15.09,15.03,15.46,17.0
2011-01-01,1307,18.26,18.42,18.52,17.9,14.1,15.3
2010-01-01,1307,16.94,17.27,17.97,15.45,20.04,18.26
2009-01-01,1307,8.54,9.97,10.54,11.27,14.84,16.94
2008-01-01,1307,8.77,8.77,9.86,9.11,8.42,8.54
2007-01-01,1307,8.9,9.55,8.77,9.69,10.53,8.77
2006-01-01,1307,5.31,5.54,5.48,5.34,6.42,8.9
2005-01-01,1307,5.14,5.09,2.94,5.33,4.69,5.31
2004-01-01,1307,6.94,6.83,6.32,5.83,7.35,5.14
2003-01-01,1307,4.46,4.69,3.05,6.0,7.06,6.94
2002-01-01,1307,3.02,3.11,2.9,3.5,3.83,4.46
2001-01-01,1307,2.66,2.53,2.16,2.08,1.47,3.02
2000-01-01,1307,2.75,4.96,2.24,3.12,2.21,2.66
