eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2903,14.65,14.38,14.42,14.33,14.29,15.76
2016-01-01,2903,14.74,15.0,14.74,14.87,15.28,14.65
2015-01-01,2903,20.74,20.22,19.89,16.22,15.3,14.74
2014-01-01,2903,20.52,21.24,21.32,21.47,23.32,20.74
2013-01-01,2903,19.48,18.69,19.09,20.24,23.45,20.52
2012-01-01,2903,24.96,22.81,21.91,18.95,23.01,19.48
2011-01-01,2903,30.35,31.25,32.24,35.41,26.17,24.96
2010-01-01,2903,15.7,16.64,16.37,15.61,24.93,30.35
2009-01-01,2903,10.87,11.94,12.57,18.68,19.56,15.7
2008-01-01,2903,25.1,26.84,25.56,17.05,11.72,10.87
2007-01-01,2903,10.84,10.94,10.19,12.58,19.0,25.1
2006-01-01,2903,6.71,7.03,8.54,7.87,7.94,10.84
2005-01-01,2903,5.68,5.59,5.32,6.9,7.83,6.71
2004-01-01,2903,5.48,5.86,5.07,4.99,6.52,5.68
2003-01-01,2903,2.7,2.83,2.16,2.86,3.17,5.48
2002-01-01,2903,2.44,2.54,2.87,2.67,1.85,2.7
2001-01-01,2903,2.97,2.76,2.56,2.28,2.04,2.44
2000-01-01,2903,4.19,4.15,3.5,3.75,3.55,2.97
