eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2012,12.13,12.04,12.22,12.61,14.07,18.19
2016-01-01,2012,11.78,11.74,11.61,11.36,11.51,12.13
2015-01-01,2012,12.97,12.89,13.01,11.91,11.86,11.78
2014-01-01,2012,9.41,10.78,9.84,10.58,10.86,12.97
2013-01-01,2012,9.72,9.13,8.47,8.78,8.97,9.41
2012-01-01,2012,7.17,7.1,7.33,7.33,7.82,9.72
2011-01-01,2012,7.54,7.56,7.56,7.42,6.91,7.17
2010-01-01,2012,8.03,8.15,8.5,7.64,7.63,7.54
2009-01-01,2012,5.88,7.95,8.73,7.47,7.05,8.03
2008-01-01,2012,6.94,7.58,7.93,7.65,5.77,5.88
2007-01-01,2012,8.36,8.8,7.59,7.99,7.97,6.94
2006-01-01,2012,5.82,6.31,5.51,5.72,6.19,8.36
2005-01-01,2012,5.88,5.99,4.95,5.75,5.06,5.82
2004-01-01,2012,9.92,9.73,7.17,9.35,8.83,5.88
2003-01-01,2012,4.19,4.61,3.84,5.35,4.55,9.92
2002-01-01,2012,2.96,3.65,3.26,3.14,2.5,4.19
2001-01-01,2012,2.46,2.31,2.32,1.38,1.11,2.96
2000-01-01,2012,5.89,5.83,5.19,4.71,3.03,2.46
