eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1612,9.07,9.25,8.78,8.98,9.84,11.8
2016-01-01,1612,7.65,7.59,7.51,7.41,8.13,9.07
2015-01-01,1612,8.89,8.93,8.98,8.3,7.0,7.65
2014-01-01,1612,8.02,8.26,8.26,8.89,8.72,8.89
2013-01-01,1612,7.64,7.27,7.34,7.37,7.41,8.02
2012-01-01,1612,7.48,7.26,7.63,7.05,7.8,7.64
2011-01-01,1612,10.1,10.17,9.71,9.32,6.8,7.48
2010-01-01,1612,9.64,9.5,9.44,8.78,11.63,10.1
2009-01-01,1612,7.2,7.66,7.06,7.16,8.23,9.64
2008-01-01,1612,15.48,15.27,14.81,11.84,7.53,7.2
2007-01-01,1612,14.66,16.96,15.43,14.81,22.33,15.48
2006-01-01,1612,6.39,6.45,7.64,7.92,7.04,14.66
2005-01-01,1612,4.83,4.73,4.58,5.03,5.56,6.39
2004-01-01,1612,5.31,5.46,5.06,5.18,5.0,4.83
2003-01-01,1612,4.19,4.49,4.0,4.53,4.05,5.31
2002-01-01,1612,3.37,3.58,3.3,3.63,3.16,4.19
2001-01-01,1612,4.35,4.11,3.56,3.16,1.9,3.37
2000-01-01,1612,8.18,8.53,6.56,5.66,4.82,4.35
