eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2401,11.68,11.2,11.63,13.53,16.18,15.37
2016-01-01,2401,11.78,11.6,11.03,10.76,10.96,11.68
2015-01-01,2401,11.25,10.91,13.41,14.6,12.05,11.78
2014-01-01,2401,10.83,10.79,9.81,10.2,10.87,11.25
2013-01-01,2401,7.68,7.31,7.97,9.39,10.24,10.83
2012-01-01,2401,8.67,8.76,8.67,7.56,8.55,7.68
2011-01-01,2401,14.48,14.71,14.36,12.81,10.28,8.67
2010-01-01,2401,22.69,22.21,22.65,17.81,19.04,14.48
2009-01-01,2401,12.45,14.08,13.29,12.93,18.36,22.69
2008-01-01,2401,25.73,26.27,27.16,20.42,12.25,12.45
2007-01-01,2401,46.51,44.63,43.17,49.61,42.06,25.73
2006-01-01,2401,49.75,46.62,42.38,40.09,38.06,46.51
2005-01-01,2401,44.33,44.19,38.4,41.62,34.51,49.75
2004-01-01,2401,64.99,63.36,51.91,45.37,43.5,44.33
2003-01-01,2401,35.34,33.32,25.89,33.54,47.82,64.99
2002-01-01,2401,60.36,58.99,52.39,59.86,46.52,35.34
2001-01-01,2401,42.59,41.84,40.85,37.14,28.24,60.36
2000-01-01,2401,26.2,27.82,26.33,36.02,32.81,42.59
