eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2377,64.45,57.53,57.62,64.18,62.84,96.93
2016-01-01,2377,44.14,45.48,45.93,52.03,73.37,64.45
2015-01-01,2377,29.57,27.6,29.53,25.14,25.52,44.14
2014-01-01,2377,23.25,23.87,25.6,34.31,30.74,29.57
2013-01-01,2377,10.26,9.97,10.11,11.65,14.47,23.25
2012-01-01,2377,9.87,9.5,9.16,10.61,10.59,10.26
2011-01-01,2377,9.73,9.86,9.28,9.25,9.46,9.87
2010-01-01,2377,12.65,12.97,12.3,10.76,10.9,9.73
2009-01-01,2377,9.85,10.99,11.81,12.55,13.09,12.65
2008-01-01,2377,13.93,13.74,14.38,10.0,8.62,9.85
2007-01-01,2377,11.18,11.46,12.03,12.33,17.66,13.93
2006-01-01,2377,7.61,7.66,7.7,8.07,8.28,11.18
2005-01-01,2377,8.75,8.72,8.55,10.76,8.55,7.61
2004-01-01,2377,20.46,20.46,16.25,14.03,10.61,8.75
2003-01-01,2377,16.41,17.69,17.55,21.26,22.37,20.46
2002-01-01,2377,27.83,27.94,25.44,26.11,22.4,16.41
2001-01-01,2377,17.77,16.55,16.31,19.29,13.66,27.83
2000-01-01,2377,27.09,29.1,27.98,24.83,15.82,17.77
