eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1319,48.57,49.4,47.37,52.98,61.43,50.17
2016-01-01,1319,44.96,44.78,43.07,43.48,68.62,48.57
2015-01-01,1319,32.52,32.34,31.42,28.04,31.41,44.96
2014-01-01,1319,37.95,39.95,36.85,34.97,28.52,32.52
2013-01-01,1319,22.68,22.8,25.89,29.88,37.31,37.95
2012-01-01,1319,23.82,23.66,24.01,22.45,23.75,22.68
2011-01-01,1319,30.36,29.71,29.16,25.44,21.94,23.82
2010-01-01,1319,40.95,40.74,37.74,32.81,38.67,30.36
2009-01-01,1319,12.91,16.9,20.75,21.26,32.72,40.95
2008-01-01,1319,17.53,17.47,17.93,12.94,10.96,12.91
2007-01-01,1319,19.49,19.99,17.64,19.9,23.66,17.53
2006-01-01,1319,22.26,22.32,22.15,16.92,14.93,19.49
2005-01-01,1319,21.17,21.97,21.25,22.15,21.99,22.26
2004-01-01,1319,26.23,26.92,24.84,24.84,25.25,21.17
2003-01-01,1319,17.31,19.19,17.82,18.76,20.89,26.23
2002-01-01,1319,7.38,6.79,8.02,8.98,10.4,17.31
2001-01-01,1319,5.83,6.15,5.55,5.29,5.23,7.38
2000-01-01,1319,7.82,7.78,6.48,7.1,5.67,5.83
