eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1720,31.14,30.82,30.22,31.19,31.24,33.14
2016-01-01,1720,31.97,31.06,30.28,30.83,30.96,31.14
2015-01-01,1720,33.61,33.92,32.86,29.2,27.96,31.97
2014-01-01,1720,34.2,34.24,34.53,38.16,34.32,33.61
2013-01-01,1720,22.37,23.33,22.61,28.74,40.45,34.2
2012-01-01,1720,19.22,18.68,18.95,20.07,21.68,22.37
2011-01-01,1720,21.61,21.86,23.11,20.87,17.94,19.22
2010-01-01,1720,18.14,18.28,18.38,18.88,23.04,21.61
2009-01-01,1720,16.18,16.18,17.5,16.25,20.02,18.14
2008-01-01,1720,16.51,17.12,17.09,12.29,10.62,16.18
2007-01-01,1720,10.79,11.4,11.96,17.38,22.36,16.51
2006-01-01,1720,9.94,10.01,10.51,9.31,9.01,10.79
2005-01-01,1720,8.42,8.22,8.12,8.4,9.21,9.94
2004-01-01,1720,7.66,7.71,7.5,7.24,7.83,8.42
2003-01-01,1720,8.09,7.79,8.09,7.33,7.41,7.66
2002-01-01,1720,8.04,7.77,7.84,7.31,6.53,8.09
2001-01-01,1720,7.93,7.46,6.47,7.29,7.18,8.04
2000-01-01,1720,8.06,9.12,7.4,8.3,5.89,7.93
