eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2612,31.1,29.0,28.55,27.7,27.8,29.0
2016-01-01,2612,31.36,30.39,30.84,28.44,31.3,31.1
2015-01-01,2612,41.88,41.75,41.69,39.22,28.64,31.36
2014-01-01,2612,50.26,49.68,46.75,45.91,42.86,41.88
2013-01-01,2612,46.23,45.19,45.84,42.27,53.77,50.26
2012-01-01,2612,56.75,54.55,54.55,48.57,46.36,46.23
2011-01-01,2612,77.27,77.14,77.79,64.22,52.73,56.75
2010-01-01,2612,106.75,105.2,106.88,93.64,86.88,77.27
2009-01-01,2612,88.18,91.56,112.47,111.43,113.25,106.75
2008-01-01,2612,118.18,124.29,155.84,98.31,88.31,88.18
2007-01-01,2612,67.53,71.66,67.53,67.51,180.52,118.18
2006-01-01,2612,19.0,19.7,26.62,29.41,37.37,67.53
2005-01-01,2612,19.95,21.36,17.62,17.86,17.17,19.0
2004-01-01,2612,11.67,11.51,9.45,8.97,9.41,19.95
2003-01-01,2612,5.23,5.63,4.75,5.51,7.4,11.67
2002-01-01,2612,6.24,6.24,6.52,5.55,4.99,5.23
2001-01-01,2612,7.12,6.72,6.15,5.95,3.42,6.24
2000-01-01,2612,8.58,8.98,7.71,7.48,6.11,7.12
