eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2009,10.15,9.68,9.1,9.52,10.05,11.5
2016-01-01,2009,7.06,7.25,7.06,6.6,6.64,10.15
2015-01-01,2009,9.4,9.53,9.67,8.37,7.15,7.06
2014-01-01,2009,9.74,9.84,9.61,9.43,10.15,9.4
2013-01-01,2009,8.29,8.18,8.09,8.77,8.19,9.74
2012-01-01,2009,7.73,7.31,7.46,6.52,8.97,8.29
2011-01-01,2009,11.81,11.68,11.77,11.56,8.3,7.73
2010-01-01,2009,12.08,12.32,11.96,10.08,12.02,11.81
2009-01-01,2009,5.97,6.45,6.16,6.07,7.62,12.08
2008-01-01,2009,10.37,10.15,9.97,8.89,5.26,5.97
2007-01-01,2009,11.0,11.54,10.96,11.2,11.04,10.37
2006-01-01,2009,7.59,8.69,8.53,7.53,8.09,11.0
2005-01-01,2009,7.35,7.0,6.13,6.83,7.26,7.59
2004-01-01,2009,7.83,8.35,6.17,7.5,9.52,7.35
2003-01-01,2009,3.89,4.21,3.32,4.9,4.14,7.83
2002-01-01,2009,3.29,3.47,4.1,3.35,2.24,3.89
2001-01-01,2009,3.23,3.08,2.62,1.99,1.43,3.29
2000-01-01,2009,6.27,6.3,4.93,4.47,3.23,3.23
