eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1704,39.17,39.48,37.89,37.32,38.18,41.96
2016-01-01,1704,28.65,29.62,33.17,34.19,33.76,39.17
2015-01-01,1704,14.01,14.22,16.42,16.5,19.51,28.65
2014-01-01,1704,28.53,28.53,25.23,21.11,13.79,14.01
2013-01-01,1704,27.06,26.94,27.42,29.9,30.93,28.53
2012-01-01,1704,35.37,33.72,34.66,35.41,33.81,27.06
2011-01-01,1704,59.49,57.46,57.11,46.34,33.35,35.37
2010-01-01,1704,24.15,24.86,25.34,24.8,41.03,59.49
2009-01-01,1704,14.34,15.57,16.89,16.37,22.77,24.15
2008-01-01,1704,16.61,17.09,17.04,13.01,14.08,14.34
2007-01-01,1704,12.96,13.55,12.07,12.88,18.94,16.61
2006-01-01,1704,8.61,8.91,9.74,8.91,10.94,12.96
2005-01-01,1704,5.04,5.38,5.48,5.54,8.74,8.61
2004-01-01,1704,3.97,3.99,3.56,3.53,4.36,5.04
2003-01-01,1704,3.24,3.44,2.81,3.33,3.61,3.97
2002-01-01,1704,3.0,3.27,2.71,2.6,2.63,3.24
2001-01-01,1704,2.29,2.19,1.93,1.74,1.5,3.0
2000-01-01,1704,3.34,3.63,3.14,3.53,2.49,2.29
