eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1444,7.94,8.06,7.85,7.91,10.29,10.91
2016-01-01,1444,8.46,8.23,8.18,7.91,8.04,7.94
2015-01-01,1444,7.92,8.39,9.22,8.75,8.13,8.46
2014-01-01,1444,8.94,8.9,8.7,8.66,7.95,7.92
2013-01-01,1444,8.02,7.98,8.02,8.33,8.66,8.94
2012-01-01,1444,8.62,7.98,7.95,7.56,8.71,8.02
2011-01-01,1444,9.59,10.17,10.14,9.35,7.2,8.62
2010-01-01,1444,5.68,5.66,7.08,6.64,10.53,9.59
2009-01-01,1444,2.67,2.78,2.7,2.89,3.48,5.68
2008-01-01,1444,5.36,5.31,5.49,3.4,2.28,2.67
2007-01-01,1444,3.58,4.15,4.2,4.28,6.67,5.36
2006-01-01,1444,1.51,1.54,1.84,1.95,1.74,3.58
2005-01-01,1444,2.63,2.52,2.22,2.42,2.05,1.51
2004-01-01,1444,3.56,3.77,3.14,2.9,3.61,2.63
2003-01-01,1444,2.8,3.11,2.24,3.09,3.14,3.56
2002-01-01,1444,4.29,3.79,3.61,3.14,2.17,2.8
2001-01-01,1444,2.23,2.41,1.96,1.46,1.64,4.29
2000-01-01,1444,5.26,5.28,4.68,4.73,1.99,2.23
