eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2832,17.13,17.18,17.13,17.77,18.95,19.71
2016-01-01,2832,18.18,17.88,17.33,17.27,16.95,17.13
2015-01-01,2832,18.36,18.48,19.58,18.64,18.56,18.18
2014-01-01,2832,18.76,18.68,18.25,18.37,18.56,18.36
2013-01-01,2832,16.23,15.86,16.45,16.3,17.36,18.76
2012-01-01,2832,15.31,14.61,14.86,14.3,15.6,16.23
2011-01-01,2832,16.5,16.59,17.27,17.23,15.38,15.31
2010-01-01,2832,14.9,15.23,14.98,14.47,14.43,16.5
2009-01-01,2832,8.29,8.93,9.25,10.12,14.04,14.9
2008-01-01,2832,14.4,14.49,15.4,13.02,9.42,8.29
2007-01-01,2832,9.58,9.78,9.56,12.3,13.21,14.4
2006-01-01,2832,6.19,6.26,7.22,7.73,8.04,9.58
2005-01-01,2832,5.97,5.96,5.47,5.86,5.71,6.19
2004-01-01,2832,6.38,6.54,6.08,6.46,6.8,5.97
2003-01-01,2832,3.4,3.61,3.41,3.69,3.77,6.38
2002-01-01,2832,3.42,3.42,3.43,3.27,3.16,3.4
2001-01-01,2832,2.88,2.63,2.65,2.42,2.97,3.42
2000-01-01,2832,2.9,2.85,2.82,3.11,2.32,2.88
