eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2514,15.48,15.62,15.81,15.0,13.72,13.67
2016-01-01,2514,17.7,17.19,17.14,16.72,16.58,15.48
2015-01-01,2514,20.98,21.26,23.61,21.12,19.85,17.7
2014-01-01,2514,16.63,17.3,17.8,19.34,18.08,20.98
2013-01-01,2514,18.02,17.62,22.81,18.3,20.33,16.63
2012-01-01,2514,12.84,12.52,11.36,10.87,17.4,18.02
2011-01-01,2514,8.9,8.99,9.84,10.73,9.79,12.84
2010-01-01,2514,14.43,14.48,12.51,10.56,11.03,8.9
2009-01-01,2514,5.62,5.82,6.42,8.86,8.65,14.43
2008-01-01,2514,14.97,15.01,14.26,10.8,8.61,5.62
2007-01-01,2514,16.76,16.15,15.23,16.16,15.33,14.97
2006-01-01,2514,11.05,11.05,12.33,13.4,13.24,16.76
2005-01-01,2514,8.96,8.88,8.29,8.38,10.19,11.05
2004-01-01,2514,11.82,12.04,9.84,9.93,9.2,8.96
2003-01-01,2514,4.75,4.97,4.39,5.4,7.25,11.82
2002-01-01,2514,5.14,6.2,5.84,5.27,3.17,4.75
2001-01-01,2514,4.34,3.91,3.42,3.5,2.79,5.14
2000-01-01,2514,9.37,9.19,7.26,6.28,4.83,4.34
