eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1439,20.78,19.37,19.02,22.3,20.1,30.2
2016-01-01,1439,12.77,13.66,12.44,12.25,20.64,20.78
2015-01-01,1439,14.85,15.26,14.76,13.08,12.15,12.77
2014-01-01,1439,13.02,12.98,12.45,12.84,12.62,14.85
2013-01-01,1439,12.45,11.9,11.78,12.58,13.24,13.02
2012-01-01,1439,15.43,15.1,14.2,13.63,13.77,12.45
2011-01-01,1439,24.69,25.46,27.79,31.63,15.23,15.43
2010-01-01,1439,25.85,26.66,23.72,21.91,27.24,24.69
2009-01-01,1439,7.27,7.85,8.85,9.85,11.95,25.85
2008-01-01,1439,10.86,10.53,10.31,7.46,7.11,7.27
2007-01-01,1439,8.08,8.66,8.08,9.4,9.89,10.86
2006-01-01,1439,5.27,5.17,6.91,7.37,6.95,8.08
2005-01-01,1439,5.95,5.92,5.52,6.44,5.76,5.27
2004-01-01,1439,6.54,6.75,6.07,5.79,6.77,5.95
2003-01-01,1439,4.75,4.87,4.27,5.55,5.39,6.54
2002-01-01,1439,6.76,7.06,6.45,5.88,5.34,4.75
2001-01-01,1439,5.61,5.5,6.17,5.86,6.81,6.76
2000-01-01,1439,7.01,6.77,6.07,5.79,5.2,5.61
