eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9925,36.28,35.92,35.92,35.65,36.82,36.77
2016-01-01,9925,34.12,34.29,34.29,34.85,36.1,36.28
2015-01-01,9925,32.66,32.99,33.4,32.71,32.58,34.12
2014-01-01,9925,32.28,32.36,31.62,31.47,34.3,32.66
2013-01-01,9925,26.34,26.15,27.81,26.89,28.1,32.28
2012-01-01,9925,19.49,19.53,20.19,21.1,25.75,26.34
2011-01-01,9925,15.4,15.44,16.41,17.49,17.37,19.49
2010-01-01,9925,14.37,14.52,14.15,14.09,14.78,15.4
2009-01-01,9925,9.02,9.43,10.5,10.84,12.82,14.37
2008-01-01,9925,14.68,14.55,16.49,15.69,10.53,9.02
2007-01-01,9925,15.85,15.93,15.35,15.03,17.68,14.68
2006-01-01,9925,11.03,11.29,11.9,13.4,14.05,15.85
2005-01-01,9925,7.63,7.63,7.23,7.59,10.17,11.03
2004-01-01,9925,6.68,6.61,6.22,6.04,6.51,7.63
2003-01-01,9925,4.68,4.8,4.65,4.93,5.01,6.68
2002-01-01,9925,5.54,5.8,5.51,4.73,3.89,4.68
2001-01-01,9925,5.65,5.4,5.4,4.67,4.94,5.54
2000-01-01,9925,9.1,9.42,7.91,7.18,5.57,5.65
