eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2030,11.6,11.27,10.29,11.97,14.09,15.07
2016-01-01,2030,9.32,9.55,9.46,9.12,8.94,11.6
2015-01-01,2030,10.86,11.03,11.7,9.51,8.72,9.32
2014-01-01,2030,8.71,8.71,8.93,9.39,10.9,10.86
2013-01-01,2030,8.0,7.61,7.62,7.62,8.1,8.71
2012-01-01,2030,10.1,9.51,9.26,8.41,9.35,8.0
2011-01-01,2030,15.32,15.32,14.52,12.46,10.95,10.1
2010-01-01,2030,14.99,15.16,14.44,11.54,14.19,15.32
2009-01-01,2030,9.09,9.43,9.89,12.59,13.22,14.99
2008-01-01,2030,19.62,19.76,19.23,12.92,8.93,9.09
2007-01-01,2030,19.32,22.59,22.64,22.4,25.69,19.62
2006-01-01,2030,8.47,9.12,8.66,7.99,9.72,19.32
2005-01-01,2030,4.98,5.23,4.82,4.9,8.33,8.47
2004-01-01,2030,7.01,7.41,4.86,5.09,6.84,4.98
2003-01-01,2030,2.56,2.83,2.63,2.76,3.09,7.01
2002-01-01,2030,1.46,1.51,1.46,2.48,1.67,2.56
2001-01-01,2030,1.59,1.5,1.35,1.1,0.93,1.46
2000-01-01,2030,2.35,2.37,2.21,2.05,1.77,1.59
