eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1809,11.83,11.45,11.55,10.92,12.81,12.12
2016-01-01,1809,11.4,11.29,11.34,11.56,12.12,11.83
2015-01-01,1809,15.29,15.4,14.93,12.91,10.97,11.4
2014-01-01,1809,17.24,16.94,15.54,15.19,15.03,15.29
2013-01-01,1809,13.87,13.13,13.47,12.93,14.59,17.24
2012-01-01,1809,18.13,16.8,15.66,13.86,14.94,13.87
2011-01-01,1809,25.36,24.67,22.49,18.14,13.95,18.13
2010-01-01,1809,23.56,23.87,22.11,21.71,27.28,25.36
2009-01-01,1809,8.1,8.6,7.58,7.01,16.65,23.56
2008-01-01,1809,10.49,11.05,10.41,8.52,5.68,8.1
2007-01-01,1809,14.75,13.91,12.69,16.14,15.14,10.49
2006-01-01,1809,5.11,5.7,6.35,5.83,7.1,14.75
2005-01-01,1809,5.77,5.67,5.7,5.46,5.25,5.11
2004-01-01,1809,7.64,7.93,6.47,6.39,6.39,5.77
2003-01-01,1809,5.34,5.66,4.45,5.34,5.34,7.64
2002-01-01,1809,6.63,7.8,11.24,8.01,4.77,5.34
2001-01-01,1809,9.3,8.37,7.84,8.41,4.93,6.63
2000-01-01,1809,12.48,15.46,12.0,10.61,8.82,9.3
