eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2305,7.53,7.04,7.35,6.65,6.98,9.42
2016-01-01,2305,6.42,7.06,6.52,9.18,9.36,7.53
2015-01-01,2305,8.79,8.75,9.25,7.38,6.3,6.42
2014-01-01,2305,4.73,4.89,4.14,6.26,6.41,8.79
2013-01-01,2305,2.99,3.03,3.07,3.5,3.92,4.73
2012-01-01,2305,3.46,3.35,3.23,2.58,3.05,2.99
2011-01-01,2305,4.65,4.69,5.12,4.92,3.79,3.46
2010-01-01,2305,5.15,5.16,5.66,4.9,4.82,4.65
2009-01-01,2305,4.25,4.32,4.1,3.14,4.46,5.15
2008-01-01,2305,4.81,4.88,5.0,3.67,2.84,4.25
2007-01-01,2305,5.67,5.53,4.7,6.07,6.25,4.81
2006-01-01,2305,3.88,4.08,3.93,3.48,3.25,5.67
2005-01-01,2305,5.2,5.12,4.98,5.75,5.6,3.88
2004-01-01,2305,10.0,10.25,9.2,6.05,4.77,5.2
2003-01-01,2305,9.25,10.2,7.3,12.1,9.05,10.0
2002-01-01,2305,38.41,36.64,29.69,17.66,15.89,9.25
2001-01-01,2305,26.49,26.27,28.26,19.54,9.49,38.41
2000-01-01,2305,40.62,45.92,41.94,30.79,13.13,26.49
