eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9906,16.8,16.34,15.2,18.06,16.04,13.69
2016-01-01,9906,13.4,16.25,17.22,18.35,14.45,16.8
2015-01-01,9906,35.78,37.96,34.35,21.42,17.34,13.4
2014-01-01,9906,30.91,30.91,33.43,25.74,27.72,35.78
2013-01-01,9906,16.75,16.62,20.21,37.41,34.44,30.91
2012-01-01,9906,6.12,8.19,8.21,10.19,16.52,16.75
2011-01-01,9906,2.65,3.69,3.06,3.6,5.35,6.12
2010-01-01,9906,2.73,2.7,2.38,2.32,2.23,2.65
2009-01-01,9906,2.51,2.14,2.21,2.31,1.82,2.73
2008-01-01,9906,1.93,1.9,2.31,3.74,1.86,2.51
2007-01-01,9906,2.16,1.95,2.32,2.36,3.46,1.93
2006-01-01,9906,2.16,2.29,2.62,1.92,1.73,2.16
2005-01-01,9906,4.0,4.09,3.78,2.42,0.86,2.16
2004-01-01,9906,13.02,13.02,11.34,7.03,4.02,4.0
2003-01-01,9906,9.19,9.19,6.75,6.84,9.58,13.02
2002-01-01,9906,6.4,6.05,6.98,6.28,7.04,9.19
2001-01-01,9906,11.11,10.0,8.72,6.11,4.94,6.4
2000-01-01,9906,28.27,25.88,24.49,16.87,9.89,11.11
