eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2420,33.96,32.93,32.72,30.84,31.91,33.34
2016-01-01,2420,36.68,34.08,33.16,31.91,31.53,33.96
2015-01-01,2420,36.92,37.5,35.12,33.03,28.21,36.68
2014-01-01,2420,36.41,37.58,38.76,35.58,27.58,36.92
2013-01-01,2420,17.31,17.06,16.93,20.46,20.41,36.41
2012-01-01,2420,14.1,14.07,14.42,13.71,14.55,17.31
2011-01-01,2420,13.26,13.94,14.05,14.87,11.66,14.1
2010-01-01,2420,14.2,14.38,13.73,12.58,14.68,13.26
2009-01-01,2420,6.34,6.51,7.66,6.44,7.77,14.2
2008-01-01,2420,9.15,9.39,9.34,7.02,5.7,6.34
2007-01-01,2420,15.83,15.6,14.69,16.89,13.68,9.15
2006-01-01,2420,8.0,7.9,8.92,8.36,8.73,15.83
2005-01-01,2420,3.84,3.77,3.37,4.08,7.13,8.0
2004-01-01,2420,4.3,4.37,3.98,3.49,3.29,3.84
2003-01-01,2420,3.0,3.17,3.14,4.2,4.18,4.3
2002-01-01,2420,2.97,3.03,3.97,2.74,3.66,3.0
2001-01-01,2420,2.76,2.69,2.82,2.14,1.25,2.97
2000-01-01,2420,3.42,4.22,2.78,2.29,3.25,2.76
