eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2008,11.05,10.9,10.5,10.05,9.96,12.65
2016-01-01,2008,9.01,9.0,8.34,7.82,9.01,11.05
2015-01-01,2008,10.75,10.75,11.05,9.87,8.1,9.01
2014-01-01,2008,14.25,13.95,13.1,12.35,11.3,10.75
2013-01-01,2008,7.3,8.05,7.72,9.2,11.1,14.25
2012-01-01,2008,4.85,4.9,5.96,5.0,7.5,7.3
2011-01-01,2008,6.28,6.13,6.1,5.0,4.7,4.85
2010-01-01,2008,8.09,9.26,9.81,8.77,9.21,6.28
2009-01-01,2008,5.72,5.86,5.75,7.3,6.13,8.09
2008-01-01,2008,9.65,10.8,12.3,9.0,6.2,5.72
2007-01-01,2008,6.6,7.12,7.6,7.65,9.7,9.65
2006-01-01,2008,6.84,7.38,6.98,6.51,5.16,6.6
2005-01-01,2008,12.55,12.3,9.8,9.6,8.15,6.84
2004-01-01,2008,12.9,12.5,9.25,10.0,16.2,12.55
2003-01-01,2008,8.0,8.5,6.5,9.1,8.15,12.9
2002-01-01,2008,4.82,5.4,5.1,7.15,7.5,8.0
2001-01-01,2008,4.49,4.03,3.88,3.85,4.4,4.82
2000-01-01,2008,9.35,9.4,8.1,7.5,5.8,4.49
