eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2414,15.97,15.97,15.92,16.4,17.82,19.18
2016-01-01,2414,13.43,13.51,13.47,14.0,14.4,15.97
2015-01-01,2414,15.39,16.37,15.31,13.83,12.26,13.43
2014-01-01,2414,11.77,11.92,12.22,13.3,13.34,15.39
2013-01-01,2414,10.2,10.07,10.27,10.31,10.17,11.77
2012-01-01,2414,10.08,10.08,9.89,9.89,10.24,10.2
2011-01-01,2414,9.6,9.57,9.6,9.75,7.56,10.08
2010-01-01,2414,11.26,11.05,10.83,10.05,11.08,9.6
2009-01-01,2414,6.74,6.92,7.25,7.12,9.72,11.26
2008-01-01,2414,10.19,9.36,10.16,7.28,7.32,6.74
2007-01-01,2414,8.81,9.04,8.62,10.18,9.94,10.19
2006-01-01,2414,6.27,6.08,6.37,5.72,6.91,8.81
2005-01-01,2414,4.89,4.81,4.89,5.53,6.94,6.27
2004-01-01,2414,5.78,5.81,5.35,4.46,4.81,4.89
2003-01-01,2414,3.6,3.72,3.55,4.48,5.39,5.78
2002-01-01,2414,4.5,4.33,4.08,3.77,4.85,3.6
2001-01-01,2414,5.32,4.7,4.3,3.43,2.39,4.5
2000-01-01,2414,8.15,9.63,7.29,8.17,9.22,5.32
