eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2020,12.01,11.88,11.62,12.01,12.33,14.38
2016-01-01,2020,10.63,10.76,10.55,10.51,11.41,12.01
2015-01-01,2020,11.86,11.94,12.02,10.93,11.41,10.63
2014-01-01,2020,10.6,10.52,10.68,10.48,11.86,11.86
2013-01-01,2020,9.24,9.2,9.35,10.01,10.76,10.6
2012-01-01,2020,9.08,9.35,9.43,9.28,9.55,9.24
2011-01-01,2020,14.36,14.42,14.84,14.42,11.45,9.08
2010-01-01,2020,15.33,15.36,14.65,13.79,18.19,14.36
2009-01-01,2020,7.89,8.68,8.4,10.5,11.54,15.33
2008-01-01,2020,14.95,16.04,16.85,14.12,10.58,7.89
2007-01-01,2020,13.08,14.28,15.32,16.52,17.77,14.95
2006-01-01,2020,6.54,6.54,6.46,7.34,7.13,13.08
2005-01-01,2020,6.41,6.59,7.77,5.88,5.45,6.54
2004-01-01,2020,7.5,7.91,6.23,7.53,8.59,6.41
2003-01-01,2020,3.55,3.97,3.57,4.23,4.4,7.5
2002-01-01,2020,1.53,1.66,1.61,2.43,2.85,3.55
2001-01-01,2020,2.09,1.83,1.81,1.32,1.17,1.53
2000-01-01,2020,1.81,1.87,1.66,1.85,1.46,2.09
