eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2358,14.09,14.29,14.19,20.02,19.9,21.75
2016-01-01,2358,13.44,14.24,13.32,11.67,12.59,14.09
2015-01-01,2358,23.31,22.81,20.98,17.07,14.99,13.44
2014-01-01,2358,20.06,22.65,30.55,37.38,26.39,23.31
2013-01-01,2358,20.81,19.98,19.32,19.23,16.52,20.06
2012-01-01,2358,16.27,16.65,21.65,21.65,22.73,20.81
2011-01-01,2358,22.23,22.48,22.23,19.48,12.97,16.27
2010-01-01,2358,25.31,24.81,26.48,25.56,24.98,22.23
2009-01-01,2358,9.22,9.16,8.54,12.99,38.21,25.31
2008-01-01,2358,13.47,13.65,12.99,8.26,6.98,9.22
2007-01-01,2358,19.81,18.65,21.31,21.81,17.9,13.47
2006-01-01,2358,13.1,13.35,13.65,12.5,11.49,19.81
2005-01-01,2358,18.4,17.82,16.32,16.17,11.02,13.1
2004-01-01,2358,46.12,43.46,34.13,29.64,15.98,18.4
2003-01-01,2358,13.89,13.89,16.65,21.48,22.48,46.12
2002-01-01,2358,25.83,22.97,18.01,10.68,7.61,13.89
2001-01-01,2358,63.19,52.02,35.61,27.51,12.01,25.83
2000-01-01,2358,101.24,119.4,100.54,62.84,25.14,63.19
