eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1232,83.41,82.6,83.5,85.39,85.08,88.49
2016-01-01,1232,67.36,66.68,65.67,68.79,75.86,83.41
2015-01-01,1232,63.08,62.69,61.74,59.77,60.52,67.36
2014-01-01,1232,50.54,51.59,57.68,61.82,55.99,63.08
2013-01-01,1232,37.59,37.24,39.1,41.89,43.77,50.54
2012-01-01,1232,33.98,33.71,33.98,34.66,37.59,37.59
2011-01-01,1232,32.69,32.82,33.7,34.52,31.39,33.98
2010-01-01,1232,23.96,23.84,24.05,24.93,25.78,32.69
2009-01-01,1232,16.18,16.29,18.54,19.96,21.94,23.96
2008-01-01,1232,18.69,19.27,21.11,19.73,12.81,16.18
2007-01-01,1232,12.13,11.87,12.32,13.59,16.77,18.69
2006-01-01,1232,7.54,7.61,7.98,8.11,8.37,12.13
2005-01-01,1232,6.89,6.99,6.89,7.23,7.15,7.54
2004-01-01,1232,7.97,8.01,7.63,7.75,7.38,6.89
2003-01-01,1232,6.99,6.99,6.54,7.27,7.18,7.97
2002-01-01,1232,5.07,5.1,5.07,5.62,5.72,6.99
2001-01-01,1232,3.42,3.41,3.36,3.57,3.92,5.07
2000-01-01,1232,3.11,3.12,3.31,3.45,2.7,3.42
