eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1213,18.0,17.9,17.4,16.85,15.2,15.15
2016-01-01,1213,16.77,17.73,15.73,17.32,15.05,18.0
2015-01-01,1213,19.91,20.27,20.18,19.23,13.64,16.77
2014-01-01,1213,20.45,20.45,19.55,21.86,17.27,19.91
2013-01-01,1213,21.64,20.82,21.64,20.82,17.91,20.45
2012-01-01,1213,22.73,22.55,24.09,24.82,19.14,21.64
2011-01-01,1213,23.5,24.45,23.41,27.05,16.91,22.73
2010-01-01,1213,10.86,11.5,10.82,10.73,22.32,23.5
2009-01-01,1213,8.49,9.64,8.73,7.92,8.05,10.86
2008-01-01,1213,10.59,10.91,11.27,8.19,6.96,8.49
2007-01-01,1213,11.82,12.91,13.27,13.77,13.5,10.59
2006-01-01,1213,6.14,6.36,11.4,10.23,10.27,11.82
2005-01-01,1213,7.42,7.2,6.76,6.44,7.17,6.14
2004-01-01,1213,8.05,8.18,8.43,7.83,7.04,7.42
2003-01-01,1213,7.54,7.45,6.63,7.2,7.32,8.05
2002-01-01,1213,5.4,5.84,6.23,6.16,7.07,7.54
2001-01-01,1213,5.56,5.74,5.63,6.1,5.63,5.4
2000-01-01,1213,8.87,9.13,7.57,7.15,4.07,5.56
