eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1475,11.85,12.45,14.35,24.55,38.5,27.75
2016-01-01,1475,8.85,8.1,8.39,8.4,9.6,11.85
2015-01-01,1475,9.9,9.8,11.2,9.45,8.3,8.85
2014-01-01,1475,25.0,22.2,19.6,16.6,16.9,9.9
2013-01-01,1475,7.98,7.59,10.3,5.5,6.0,25.0
2012-01-01,1475,7.45,8.24,7.48,8.47,7.4,7.98
2011-01-01,1475,19.33,17.83,17.17,15.22,10.75,7.45
2010-01-01,1475,20.17,21.42,27.08,23.0,22.67,19.33
2009-01-01,1475,24.36,22.42,19.58,16.67,15.58,20.17
2008-01-01,1475,48.89,47.22,44.03,44.44,30.56,24.36
2007-01-01,1475,41.07,47.22,51.19,64.68,59.13,48.89
2006-01-01,1475,106.15,102.98,142.01,97.42,53.17,41.07
2005-01-01,1475,115.36,115.08,113.38,128.4,112.9,106.15
2004-01-01,1475,461.02,472.26,459.15,491.01,246.44,115.36
2003-01-01,1475,511.62,517.24,507.87,522.86,431.04,461.02
2002-01-01,1475,565.97,571.59,580.96,524.74,506.0,511.62
2001-01-01,1475,524.74,554.72,567.84,404.8,322.34,565.97
2000-01-01,1475,241.01,355.08,255.47,245.83,245.83,524.74
