eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1615,10.55,10.15,10.33,10.87,12.82,15.44
2016-01-01,1615,8.2,7.96,8.29,7.92,8.9,10.55
2015-01-01,1615,9.86,9.65,9.36,8.9,8.42,8.2
2014-01-01,1615,8.65,8.41,8.49,8.94,9.78,9.86
2013-01-01,1615,8.8,8.49,8.69,8.45,8.24,8.65
2012-01-01,1615,9.34,8.93,8.55,8.14,9.24,8.8
2011-01-01,1615,9.9,11.07,11.03,10.11,8.78,9.34
2010-01-01,1615,7.82,7.76,11.21,10.63,10.04,9.9
2009-01-01,1615,4.82,5.01,4.9,4.56,5.51,7.82
2008-01-01,1615,7.51,7.41,8.29,8.24,5.71,4.82
2007-01-01,1615,6.36,7.8,6.48,7.19,8.19,7.51
2006-01-01,1615,2.49,2.54,3.06,3.13,3.5,6.36
2005-01-01,1615,3.55,3.83,3.4,3.73,2.98,2.49
2004-01-01,1615,6.13,5.87,5.79,5.25,4.86,3.55
2003-01-01,1615,3.12,3.25,2.99,3.25,3.08,6.13
2002-01-01,1615,3.18,3.33,3.21,2.64,2.52,3.12
2001-01-01,1615,2.35,2.28,2.06,2.28,1.46,3.18
2000-01-01,1615,6.89,5.67,5.16,3.22,2.44,2.35
