eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2108,20.53,19.99,19.74,20.03,20.18,22.29
2016-01-01,2108,20.18,19.96,19.85,19.19,19.19,20.53
2015-01-01,2108,12.11,13.14,15.52,19.78,20.14,20.18
2014-01-01,2108,12.52,12.69,12.69,11.79,11.61,12.11
2013-01-01,2108,11.94,12.16,12.28,11.97,14.65,12.52
2012-01-01,2108,14.47,13.9,13.77,14.42,12.83,11.94
2011-01-01,2108,13.02,14.49,14.25,13.76,13.01,14.47
2010-01-01,2108,9.92,10.0,9.55,9.25,10.13,13.02
2009-01-01,2108,7.69,8.92,9.76,8.57,9.66,9.92
2008-01-01,2108,10.08,10.21,11.7,10.02,7.6,7.69
2007-01-01,2108,5.83,5.87,5.83,8.6,11.7,10.08
2006-01-01,2108,3.36,3.39,3.81,3.56,4.24,5.83
2005-01-01,2108,2.29,2.25,2.35,2.65,3.37,3.36
2004-01-01,2108,2.33,2.35,2.05,1.96,2.12,2.29
2003-01-01,2108,2.14,2.18,1.91,2.11,2.19,2.33
2002-01-01,2108,2.0,1.99,2.22,2.24,1.88,2.14
2001-01-01,2108,1.13,0.99,0.89,0.92,1.28,2.0
2000-01-01,2108,1.43,1.47,1.3,1.48,1.07,1.13
