eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1460,15.43,15.38,15.1,15.2,14.8,12.94
2016-01-01,1460,13.8,13.63,13.2,13.37,14.37,15.43
2015-01-01,1460,14.16,14.87,14.41,15.41,14.93,13.8
2014-01-01,1460,10.95,10.62,9.23,14.44,13.29,14.16
2013-01-01,1460,5.66,5.5,5.76,6.68,6.87,10.95
2012-01-01,1460,6.66,6.87,7.65,7.06,6.47,5.66
2011-01-01,1460,6.5,6.68,6.69,5.68,4.64,6.66
2010-01-01,1460,4.87,4.97,5.17,4.92,5.99,6.5
2009-01-01,1460,4.02,4.55,4.94,4.36,5.04,4.87
2008-01-01,1460,6.42,6.42,6.48,4.79,3.51,4.02
2007-01-01,1460,5.58,5.97,5.51,6.0,8.22,6.42
2006-01-01,1460,3.73,3.79,4.24,4.21,4.4,5.58
2005-01-01,1460,5.38,5.19,5.24,5.18,4.69,3.73
2004-01-01,1460,6.07,7.12,6.1,5.7,6.43,5.38
2003-01-01,1460,3.72,3.85,3.2,3.78,3.7,6.07
2002-01-01,1460,4.82,4.73,4.55,4.25,3.19,3.72
2001-01-01,1460,4.53,4.41,5.06,4.58,4.49,4.82
2000-01-01,1460,5.92,5.68,4.99,4.75,2.83,4.53
