eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1605,12.52,12.43,12.33,12.24,13.28,16.87
2016-01-01,1605,7.48,7.36,7.92,7.75,9.06,12.52
2015-01-01,1605,8.46,8.26,8.05,6.87,6.39,7.48
2014-01-01,1605,8.72,8.87,8.88,9.5,8.73,8.46
2013-01-01,1605,7.74,7.41,8.04,7.76,7.99,8.72
2012-01-01,1605,8.2,7.94,7.9,7.37,8.97,7.74
2011-01-01,1605,13.19,13.79,14.09,12.29,7.9,8.2
2010-01-01,1605,10.75,11.05,11.73,10.24,15.97,13.19
2009-01-01,1605,6.21,6.72,7.8,9.17,9.38,10.75
2008-01-01,1605,12.15,12.9,12.81,9.11,7.53,6.21
2007-01-01,1605,12.97,13.82,13.01,15.1,14.56,12.15
2006-01-01,1605,9.14,10.02,10.36,10.48,11.63,12.97
2005-01-01,1605,8.57,8.43,7.55,8.4,7.95,9.14
2004-01-01,1605,10.39,10.39,8.72,8.63,10.16,8.57
2003-01-01,1605,4.82,5.37,4.29,5.14,4.84,10.39
2002-01-01,1605,5.93,6.08,6.22,5.28,4.17,4.82
2001-01-01,1605,7.55,7.18,6.68,5.13,3.93,5.93
2000-01-01,1605,14.37,14.47,12.03,11.8,7.3,7.55
