eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2506,11.74,10.99,10.89,10.7,10.2,11.95
2016-01-01,2506,14.27,14.36,12.56,11.83,11.59,11.74
2015-01-01,2506,13.5,13.59,13.59,16.16,16.35,14.27
2014-01-01,2506,8.99,9.02,8.26,9.04,9.74,13.5
2013-01-01,2506,8.54,8.32,8.45,8.54,8.6,8.99
2012-01-01,2506,8.29,8.35,8.1,7.74,7.94,8.54
2011-01-01,2506,8.34,7.98,7.98,8.1,7.44,8.29
2010-01-01,2506,11.16,9.81,8.42,8.18,6.79,8.34
2009-01-01,2506,3.81,4.09,4.71,5.9,7.38,11.16
2008-01-01,2506,7.72,8.18,6.87,6.48,4.6,3.81
2007-01-01,2506,10.16,11.06,10.55,10.88,10.66,7.72
2006-01-01,2506,2.94,2.99,4.94,6.43,6.17,10.16
2005-01-01,2506,3.65,3.94,3.12,3.37,2.93,2.94
2004-01-01,2506,6.41,6.53,5.92,4.79,4.07,3.65
2003-01-01,2506,4.29,4.73,3.31,3.35,4.07,6.41
2002-01-01,2506,15.89,17.78,16.88,12.33,4.0,4.29
2001-01-01,2506,20.91,20.91,15.93,13.09,13.82,15.89
2000-01-01,2506,44.24,43.71,35.15,36.54,19.46,20.91
