eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1465,12.36,12.18,12.22,12.13,16.66,14.74
2016-01-01,1465,13.12,12.73,12.29,12.29,12.04,12.36
2015-01-01,1465,13.77,13.94,14.72,13.16,11.67,13.12
2014-01-01,1465,13.43,13.96,13.8,16.79,13.98,13.77
2013-01-01,1465,8.23,8.11,8.32,8.6,9.88,13.43
2012-01-01,1465,8.24,7.99,7.8,7.55,8.14,8.23
2011-01-01,1465,9.25,9.37,9.69,10.08,7.55,8.24
2010-01-01,1465,5.56,5.75,5.66,5.75,9.01,9.25
2009-01-01,1465,3.7,3.95,4.41,4.04,4.87,5.56
2008-01-01,1465,4.72,4.61,4.67,3.96,3.33,3.7
2007-01-01,1465,4.03,4.33,4.07,4.36,5.21,4.72
2006-01-01,1465,2.82,2.93,3.32,3.16,3.26,4.03
2005-01-01,1465,2.58,2.58,2.49,2.53,2.6,2.82
2004-01-01,1465,2.94,3.71,3.29,2.83,2.8,2.58
2003-01-01,1465,2.7,2.71,2.19,2.4,2.57,2.94
2002-01-01,1465,3.41,3.41,3.38,3.07,2.4,2.7
2001-01-01,1465,2.74,2.58,2.2,2.4,2.71,3.41
2000-01-01,1465,4.12,4.18,3.81,3.98,2.56,2.74
