eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2379,105.8,100.65,95.97,103.46,104.75,121.24
2016-01-01,2379,79.26,77.71,82.79,90.41,101.12,105.8
2015-01-01,2379,80.51,79.78,77.01,67.56,52.41,79.26
2014-01-01,2379,71.25,70.16,68.84,74.99,86.79,80.51
2013-01-01,2379,51.52,50.77,66.3,52.86,55.46,71.25
2012-01-01,2379,37.42,39.76,46.94,38.63,43.23,51.52
2011-01-01,2379,35.61,35.14,38.72,35.67,35.93,37.42
2010-01-01,2379,53.4,53.46,51.48,43.91,47.72,35.61
2009-01-01,2379,26.93,29.99,34.35,38.9,46.14,53.4
2008-01-01,2379,52.04,54.79,51.42,34.05,31.84,26.93
2007-01-01,2379,73.91,75.27,70.05,83.38,81.76,52.04
2006-01-01,2379,36.32,35.49,35.44,32.86,42.55,73.91
2005-01-01,2379,29.09,29.86,27.32,31.22,38.31,36.32
2004-01-01,2379,43.79,43.39,34.63,34.07,31.89,29.09
2003-01-01,2379,48.1,50.72,43.19,47.77,56.92,43.79
2002-01-01,2379,84.35,80.83,78.82,57.24,59.88,48.1
2001-01-01,2379,58.03,59.37,58.7,51.36,43.93,84.35
2000-01-01,2379,51.94,66.88,58.82,59.06,43.19,58.03
