eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1514,9.81,10.14,9.54,9.58,10.21,14.66
2016-01-01,1514,8.17,8.3,8.05,9.2,9.91,9.81
2015-01-01,1514,7.72,8.09,8.71,7.54,7.18,8.17
2014-01-01,1514,8.01,8.02,7.75,7.69,7.29,7.72
2013-01-01,1514,6.99,6.87,6.98,7.47,7.34,8.01
2012-01-01,1514,5.88,5.86,6.05,5.99,6.97,6.99
2011-01-01,1514,8.42,8.31,7.88,8.2,5.68,5.88
2010-01-01,1514,10.71,10.43,9.02,8.42,8.81,8.42
2009-01-01,1514,4.02,4.3,4.51,4.61,5.02,10.71
2008-01-01,1514,7.49,7.66,6.98,6.36,4.25,4.02
2007-01-01,1514,5.48,5.6,5.37,5.9,8.0,7.49
2006-01-01,1514,3.57,3.7,4.06,4.17,3.93,5.48
2005-01-01,1514,4.13,4.12,4.01,4.15,3.61,3.57
2004-01-01,1514,4.86,4.99,4.23,3.91,4.01,4.13
2003-01-01,1514,4.86,4.95,3.85,4.7,4.23,4.86
2002-01-01,1514,6.12,6.21,5.7,5.5,4.29,4.86
2001-01-01,1514,5.37,5.24,4.79,4.17,3.85,6.12
2000-01-01,1514,6.6,6.73,6.34,6.44,4.73,5.37
