eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1467,11.05,10.6,10.3,10.2,11.05,12.45
2016-01-01,1467,14.2,13.7,13.0,15.1,13.25,11.05
2015-01-01,1467,12.05,12.76,13.58,13.0,13.8,14.2
2014-01-01,1467,14.74,14.27,13.05,13.85,14.25,12.05
2013-01-01,1467,10.97,10.33,10.93,11.06,13.38,14.74
2012-01-01,1467,7.88,7.57,7.5,7.43,8.85,10.97
2011-01-01,1467,9.01,9.14,9.93,10.45,7.87,7.88
2010-01-01,1467,10.28,10.32,9.54,8.64,10.72,9.01
2009-01-01,1467,4.81,5.33,5.16,5.22,6.8,10.28
2008-01-01,1467,10.8,10.72,9.97,7.57,4.58,4.81
2007-01-01,1467,10.69,10.77,11.38,12.38,16.73,10.8
2006-01-01,1467,6.83,6.9,7.37,8.03,8.31,10.69
2005-01-01,1467,7.25,7.1,6.55,6.58,6.51,6.83
2004-01-01,1467,7.09,7.41,7.03,6.79,7.25,7.25
2003-01-01,1467,5.8,6.42,5.65,6.45,5.75,7.09
2002-01-01,1467,6.47,6.51,6.39,6.47,5.33,5.8
2001-01-01,1467,7.84,7.59,6.98,7.79,6.42,6.47
2000-01-01,1467,10.32,10.19,9.1,8.76,7.79,7.84
