eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2324,18.16,18.25,18.52,18.61,20.37,18.99
2016-01-01,2324,18.04,17.99,16.69,18.08,17.71,18.16
2015-01-01,2324,21.27,22.44,23.27,19.53,17.05,18.04
2014-01-01,2324,17.4,17.88,17.48,19.89,19.15,21.27
2013-01-01,2324,16.14,15.31,14.32,13.48,17.92,17.4
2012-01-01,2324,24.36,23.85,25.73,19.81,19.34,16.14
2011-01-01,2324,19.11,19.91,21.79,23.53,19.52,24.36
2010-01-01,2324,25.41,25.56,26.74,23.92,25.31,19.11
2009-01-01,2324,14.47,15.21,17.55,16.29,22.9,25.41
2008-01-01,2324,15.69,15.88,18.14,17.92,13.71,14.47
2007-01-01,2324,14.28,14.57,15.46,18.52,19.54,15.69
2006-01-01,2324,15.7,16.08,17.14,14.38,14.8,14.28
2005-01-01,2324,11.8,11.53,11.74,12.48,15.75,15.7
2004-01-01,2324,14.37,15.36,13.35,12.54,13.35,11.8
2003-01-01,2324,10.7,11.06,11.33,14.47,16.7,14.37
2002-01-01,2324,11.41,11.53,11.48,7.39,9.1,10.7
2001-01-01,2324,10.67,11.83,10.86,9.68,6.46,11.41
2000-01-01,2324,18.23,18.16,15.23,14.94,8.25,10.67
