eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9931,30.95,31.2,31.9,31.55,31.0,31.6
2016-01-01,9931,30.6,30.8,31.3,32.2,31.1,30.95
2015-01-01,9931,36.8,35.8,37.4,31.1,30.65,30.6
2014-01-01,9931,37.31,37.5,37.31,39.81,40.95,36.8
2013-01-01,9931,27.31,28.24,30.32,31.67,37.04,37.31
2012-01-01,9931,22.22,21.99,20.37,20.74,23.94,27.31
2011-01-01,9931,20.46,20.69,20.83,19.77,21.57,22.22
2010-01-01,9931,19.81,19.91,20.37,20.0,17.41,20.46
2009-01-01,9931,15.05,15.28,15.37,15.65,15.93,19.81
2008-01-01,9931,16.39,16.39,16.67,15.05,13.56,15.05
2007-01-01,9931,13.24,13.33,14.44,16.71,15.37,16.39
2006-01-01,9931,12.04,12.69,12.96,11.39,11.48,13.24
2005-01-01,9931,10.46,10.37,10.42,10.42,10.14,12.04
2004-01-01,9931,9.44,9.31,9.63,9.91,10.28,10.46
2003-01-01,9931,7.22,6.9,6.76,7.36,7.22,9.44
2002-01-01,9931,7.55,7.87,7.96,6.9,5.74,7.22
2001-01-01,9931,6.59,6.63,6.36,6.14,6.02,7.55
2000-01-01,9931,13.49,13.58,10.94,10.94,9.34,6.59
