eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9926,37.92,37.69,37.05,37.09,38.75,38.6
2016-01-01,9926,34.61,35.13,34.96,36.78,38.02,37.92
2015-01-01,9926,36.07,35.5,36.23,36.39,35.91,34.61
2014-01-01,9926,31.25,32.12,32.12,33.4,36.39,36.07
2013-01-01,9926,30.72,31.17,31.07,28.3,28.83,31.25
2012-01-01,9926,24.33,23.86,23.86,23.82,27.23,30.72
2011-01-01,9926,17.97,18.43,19.16,20.52,20.72,24.33
2010-01-01,9926,13.75,14.11,14.36,14.39,16.33,17.97
2009-01-01,9926,10.68,10.64,11.31,11.57,13.03,13.75
2008-01-01,9926,8.76,8.86,10.04,8.91,8.36,10.68
2007-01-01,9926,6.06,6.12,6.35,7.2,7.99,8.76
2006-01-01,9926,4.91,4.95,5.11,5.22,5.49,6.06
2005-01-01,9926,4.79,4.79,4.62,4.75,5.09,4.91
2004-01-01,9926,4.01,4.03,4.09,3.98,4.39,4.79
2003-01-01,9926,3.42,3.42,3.28,3.58,4.3,4.01
2002-01-01,9926,3.13,3.3,3.22,3.39,3.39,3.42
2001-01-01,9926,2.75,2.69,2.62,2.47,2.79,3.13
2000-01-01,9926,3.92,4.02,3.06,3.37,2.83,2.75
