eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1437,16.81,16.35,15.99,16.27,15.9,16.83
2016-01-01,1437,11.37,11.28,11.37,13.75,14.02,16.81
2015-01-01,1437,15.71,15.99,16.08,12.47,11.19,11.37
2014-01-01,1437,20.65,19.5,17.49,18.68,20.24,15.71
2013-01-01,1437,15.07,14.25,14.62,14.39,13.89,20.65
2012-01-01,1437,13.34,12.33,12.42,11.19,15.8,15.07
2011-01-01,1437,18.39,18.34,18.48,17.03,13.16,13.34
2010-01-01,1437,19.52,19.56,17.98,18.3,19.75,18.39
2009-01-01,1437,9.42,10.87,10.73,14.85,19.52,19.52
2008-01-01,1437,23.0,24.43,23.54,15.26,8.18,9.42
2007-01-01,1437,22.55,23.27,20.81,26.53,26.58,23.0
2006-01-01,1437,10.92,11.32,16.47,17.45,14.99,22.55
2005-01-01,1437,9.89,9.93,8.95,10.02,8.81,10.92
2004-01-01,1437,14.59,14.23,13.33,12.3,10.25,9.89
2003-01-01,1437,7.47,7.61,7.07,12.89,11.19,14.59
2002-01-01,1437,6.85,8.32,8.9,8.37,5.55,7.47
2001-01-01,1437,6.85,6.49,6.35,5.55,5.1,6.85
2000-01-01,1437,12.44,12.26,11.95,9.98,6.71,6.85
