eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1414,6.06,5.93,5.74,6.22,6.13,7.38
2016-01-01,1414,5.63,5.42,5.37,5.31,5.57,6.06
2015-01-01,1414,6.99,7.16,7.38,7.12,6.15,5.63
2014-01-01,1414,8.6,8.27,7.93,7.9,7.58,6.99
2013-01-01,1414,7.28,6.88,6.98,7.03,7.54,8.6
2012-01-01,1414,9.69,9.2,7.75,6.89,7.42,7.28
2011-01-01,1414,12.92,13.04,10.64,9.77,7.94,9.69
2010-01-01,1414,3.94,3.99,4.03,3.91,5.51,12.92
2009-01-01,1414,2.28,2.56,2.42,3.91,3.71,3.94
2008-01-01,1414,5.6,5.85,5.57,3.66,2.36,2.28
2007-01-01,1414,5.67,5.85,5.78,6.23,6.76,5.6
2006-01-01,1414,2.13,2.23,2.96,3.47,3.12,5.67
2005-01-01,1414,3.69,3.5,3.42,3.36,2.61,2.13
2004-01-01,1414,6.46,6.23,5.47,5.13,4.48,3.69
2003-01-01,1414,3.68,3.9,3.16,3.64,3.63,6.46
2002-01-01,1414,5.53,5.09,4.49,4.83,3.12,3.68
2001-01-01,1414,2.81,2.58,2.26,1.71,1.58,5.53
2000-01-01,1414,10.2,9.72,7.53,6.44,2.62,2.81
